date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,wind_gusts_10m
2024-11-01 00:00:00+00:00,9.9285,1021.5906,0.0,5.6492476,6.4799995
2024-11-01 01:00:00+00:00,8.528501,1021.27545,0.0,6.603817,7.92
2024-11-01 02:00:00+00:00,7.7285004,1021.0668,0.0,6.889557,9.36
2024-11-01 03:00:00+00:00,6.6285,1020.7552,0.0,8.083983,10.440001
2024-11-01 04:00:00+00:00,6.0785003,1020.64923,0.0,7.771331,10.440001
2024-11-01 05:00:00+00:00,6.3285003,1020.951,0.0,5.7515564,10.08
2024-11-01 06:00:00+00:00,6.6285,1020.9545,0.0,4.6938257,8.28
2024-11-01 07:00:00+00:00,6.4285,1021.0521,0.0,5.4149795,9.72
2024-11-01 08:00:00+00:00,7.0285,1021.65686,0.0,7.3799996,14.04
2024-11-01 09:00:00+00:00,8.778501,1021.87646,0.0,8.909545,18.0
2024-11-01 10:00:00+00:00,10.1285,1022.0912,0.0,9.668195,20.519999
2024-11-01 11:00:00+00:00,11.0785,1022.10175,0.0,10.399576,21.96
2024-11-01 12:00:00+00:00,11.528501,1022.0071,0.0,11.989946,24.84
2024-11-01 13:00:00+00:00,12.3785,1021.61804,0.0,11.792404,24.48
2024-11-01 14:00:00+00:00,12.3285,1021.8167,0.0,11.892265,23.759998
2024-11-01 15:00:00+00:00,12.3785,1022.11646,0.0,11.808878,23.039999
2024-11-01 16:00:00+00:00,12.1285,1022.41266,0.0,7.889259,23.039999
2024-11-01 17:00:00+00:00,11.4285,1023.003,0.0,5.0142193,14.04
2024-11-01 18:00:00+00:00,11.028501,1023.59686,0.0,3.8521678,7.92
2024-11-01 19:00:00+00:00,11.028501,1024.0953,0.0,3.8647635,6.12
2024-11-01 20:00:00+00:00,10.9285,1024.4926,0.0,3.9966488,7.2
2024-11-01 21:00:00+00:00,10.8285,1024.9901,0.0,3.8939953,6.4799995
2024-11-01 22:00:00+00:00,10.8285,1025.3888,0.0,2.8116899,5.04
2024-11-01 23:00:00+00:00,10.7285,1025.587,0.0,3.4152596,5.7599998
2024-11-02 00:00:00+00:00,10.8285,1025.688,0.0,4.0249224,6.4799995
2024-11-02 01:00:00+00:00,10.778501,1025.8867,0.0,4.3536186,7.92
2024-11-02 02:00:00+00:00,10.4285,1025.982,0.0,3.745557,7.5599995
2024-11-02 03:00:00+00:00,10.4285,1025.982,0.0,3.7842832,6.12
2024-11-02 04:00:00+00:00,10.5785,1026.0837,0.0,5.6233797,9.72
2024-11-02 05:00:00+00:00,10.3285,1026.4796,0.0,7.056826,11.879999
2024-11-02 06:00:00+00:00,10.4285,1026.8793,0.0,8.211235,14.4
2024-11-02 07:00:00+00:00,10.5785,1027.3796,0.0,7.674842,14.4
2024-11-02 08:00:00+00:00,11.0785,1027.6843,0.0,7.9567327,13.32
2024-11-02 09:00:00+00:00,12.1285,1028.095,0.0,10.32924,19.8
2024-11-02 10:00:00+00:00,13.0785,1027.8065,0.0,12.074766,23.4
2024-11-02 11:00:00+00:00,13.4285,1027.611,0.0,10.981475,23.4
2024-11-02 12:00:00+00:00,13.9785,1027.3181,0.0,10.105681,21.24
2024-11-02 13:00:00+00:00,13.7285,1026.8167,0.0,9.181765,20.519999
2024-11-02 14:00:00+00:00,14.028501,1026.5211,0.0,10.094454,19.44
2024-11-02 15:00:00+00:00,14.1785,1026.5227,0.0,10.096059,19.08
2024-11-02 16:00:00+00:00,13.8285,1026.5188,0.0,11.226575,19.8
2024-11-02 17:00:00+00:00,13.278501,1026.6125,0.0,11.989945,21.24
2024-11-02 18:00:00+00:00,12.6785,1026.9048,0.0,11.968308,21.24
2024-11-02 19:00:00+00:00,12.4785,1027.3013,0.0,12.182955,21.599998
2024-11-02 20:00:00+00:00,12.4285,1027.3007,0.0,11.588701,21.599998
2024-11-02 21:00:00+00:00,12.0785,1027.3964,0.0,10.446206,20.519999
2024-11-02 22:00:00+00:00,12.1285,1027.4968,0.0,10.105681,18.72
2024-11-02 23:00:00+00:00,11.9285,1027.3948,0.0,9.028754,18.0
2024-11-03 00:00:00+00:00,11.6785,1027.1926,0.0,6.8989563,15.84
2024-11-03 01:00:00+00:00,11.6785,1026.6942,0.0,6.050785,10.440001
2024-11-03 02:00:00+00:00,11.6785,1026.2954,0.0,7.0199995,11.879999
2024-11-03 03:00:00+00:00,11.528501,1025.895,0.0,7.1208143,12.599999
2024-11-03 04:00:00+00:00,11.4285,1025.6947,0.0,6.1858225,12.24
2024-11-03 05:00:00+00:00,11.278501,1025.8922,0.0,5.5887027,10.799999
2024-11-03 06:00:00+00:00,11.278501,1025.8922,0.0,7.0843205,11.879999
2024-11-03 07:00:00+00:00,11.4285,1025.894,0.0,9.194106,15.84
2024-11-03 08:00:00+00:00,11.6285,1026.0957,0.0,10.934166,19.08
2024-11-03 09:00:00+00:00,12.1285,1026.1012,0.0,12.682018,23.4
2024-11-03 10:00:00+00:00,12.528501,1025.9062,0.0,12.24,24.48
2024-11-03 11:00:00+00:00,12.9285,1025.7114,0.0,12.74954,24.48
2024-11-03 12:00:00+00:00,13.278501,1025.3165,0.0,11.966953,24.48
2024-11-03 13:00:00+00:00,12.778501,1024.8125,0.0,11.901798,25.199999
2024-11-03 14:00:00+00:00,12.9285,1024.7146,0.0,10.658068,23.759998
2024-11-03 15:00:00+00:00,12.778501,1024.3141,0.0,9.144637,21.599998
2024-11-03 16:00:00+00:00,12.4285,1024.0109,0.0,9.016185,16.199999
2024-11-03 17:00:00+00:00,12.1285,1024.1074,0.0,11.165805,19.08
2024-11-03 18:00:00+00:00,11.6785,1024.202,0.0,13.229694,23.4
2024-11-03 19:00:00+00:00,11.3785,1024.5975,0.0,12.429127,23.759998
2024-11-03 20:00:00+00:00,11.1285,1024.5946,0.0,10.853866,21.96
2024-11-03 21:00:00+00:00,10.9785,1024.6926,0.0,9.375563,19.08
2024-11-03 22:00:00+00:00,10.9285,1024.692,0.0,7.562142,16.56
2024-11-03 23:00:00+00:00,10.778501,1024.5908,0.0,8.089993,13.679999
2024-11-04 00:00:00+00:00,10.6785,1024.39,0.0,9.05205,15.84
2024-11-04 01:00:00+00:00,9.9285,1023.983,0.0,8.951267,16.919998
2024-11-04 02:00:00+00:00,9.9785,1023.78424,0.0,8.473393,15.84
